2_shovel_0_laptop_0_desert01.jpg,"muzzle"
2_shovel_0_laptop_0_desert02.jpg,"acoustic guitar"
2_shovel_0_laptop_0_desert03.jpg,"wing"
2_shovel_0_laptop_0_desert04.jpg,"tile roof"
2_shovel_0_laptop_0_desert05.jpg,"harvester, reaper"
2_shovel_0_laptop_0_desert06.jpg,"paddle, boat paddle"
2_shovel_0_laptop_0_desert07.jpg,"jeep, landrover"
2_shovel_0_laptop_0_desert08.jpg,"pencil sharpener"
2_shovel_0_laptop_0_desert09.jpg,"tile roof"
2_shovel_0_laptop_0_desert10.jpg,"tile roof"
2_shovel_0_laptop_0_desert11.jpg,"redbone"
2_shovel_0_laptop_0_desert12.jpg,"tile roof"
2_shovel_0_laptop_0_desert13.jpg,"seashore, coast, seacoast, sea-coast"
2_shovel_0_laptop_0_desert14.jpg,"jeep, landrover"
2_shovel_0_laptop_0_desert15.jpg,"jeep, landrover"
2_shovel_0_laptop_0_desert17.jpg,"pencil sharpener"
2_shovel_0_laptop_0_desert18.jpg,"pencil sharpener"
2_shovel_0_laptop_0_desert19.jpg,"pencil sharpener"
2_shovel_0_laptop_0_desert20.jpg,"castle"
2_shovel_0_laptop_0_desert21.jpg,"jeep, landrover"
2_shovel_0_laptop_0_desert22.jpg,"jeep, landrover"
2_shovel_0_laptop_0_desert23.jpg,"jeep, landrover"
2_shovel_0_laptop_0_desert24.jpg,"pencil sharpener"
2_shovel_0_laptop_0_desert25.jpg,"jeep, landrover"
2_shovel_0_laptop_0_forest01.jpg,"park bench"
2_shovel_0_laptop_0_forest02.jpg,"park bench"
2_shovel_0_laptop_0_forest03.jpg,"park bench"
2_shovel_0_laptop_0_forest04.jpg,"park bench"
2_shovel_0_laptop_0_forest05.jpg,"park bench"
2_shovel_0_laptop_0_forest06.jpg,"park bench"
2_shovel_0_laptop_0_forest07.jpg,"shopping cart"
2_shovel_0_laptop_0_forest08.jpg,"park bench"
2_shovel_0_laptop_0_forest09.jpg,"birdhouse"
2_shovel_0_laptop_0_forest10.jpg,"shopping cart"
2_shovel_0_laptop_0_forest11.jpg,"gondola"
2_shovel_0_laptop_0_forest12.jpg,"park bench"
2_shovel_0_laptop_0_forest13.jpg,"boathouse"
2_shovel_0_laptop_0_forest14.jpg,"television, television system"
2_shovel_0_laptop_0_forest15.jpg,"park bench"
2_shovel_0_laptop_0_forest16.jpg,"apiary, bee house"
2_shovel_0_laptop_0_forest17.jpg,"park bench"
2_shovel_0_laptop_0_forest18.jpg,"park bench"
2_shovel_0_laptop_0_forest19.jpg,"park bench"
2_shovel_0_laptop_0_forest20.jpg,"boathouse"
2_shovel_0_laptop_0_forest21.jpg,"park bench"
2_shovel_0_laptop_0_forest22.jpg,"boathouse"
2_shovel_0_laptop_0_forest23.jpg,"park bench"
2_shovel_0_laptop_0_forest24.jpg,"park bench"
2_shovel_0_laptop_0_forest25.jpg,"park bench"
2_shovel_0_laptop_0_sky01.jpg,"warplane, military plane"
2_shovel_0_laptop_0_sky02.jpg,"warplane, military plane"
2_shovel_0_laptop_0_sky03.jpg,"warplane, military plane"
2_shovel_0_laptop_0_sky04.jpg,"warplane, military plane"
2_shovel_0_laptop_0_sky05.jpg,"warplane, military plane"
2_shovel_0_laptop_0_sky06.jpg,"warplane, military plane"
2_shovel_0_laptop_0_sky07.jpg,"warplane, military plane"
2_shovel_0_laptop_0_sky08.jpg,"ski"
2_shovel_0_laptop_0_sky09.jpg,"warplane, military plane"
2_shovel_0_laptop_0_sky10.jpg,"warplane, military plane"
2_shovel_0_laptop_0_sky11.jpg,"ski"
2_shovel_0_laptop_0_sky12.jpg,"snowplow, snowplough"
